lon,lat,transmission_efficiency_weighted,temp_mean,rh_mean,vegetation_index,ruggedness,hfp,ndvi_mean,veg_height_avg
-154,67,-0.8344136051651274,263.58313,74.9,-1.5444396670804144,37.06586,0.00864,-0.030338,11.21
-154,68,-0.876822956447715,262.49146,76.94,-2.089676744665775,18.83692,0.03154,-0.050859,2.53
-154,69,-0.8921541486575985,262.40607,78.54,-2.202268322803901,4.3898,2.17836,-0.051828,0.52
-154,70,-0.8938640615537403,262.46213,80.47,-2.2363508018072773,0.84976,1.85694,-0.05345,0.0
-153,57,-0.7894227503638827,277.85785,83.65,-0.6121597149739986,11.94564,3.16094,0.351496,2.97
-153,58,-0.7932412664881342,278.25955,80.94,0.38898575696629034,7.18954,1.32108,0.629206,2.93
-153,59,-0.8049027794952736,277.6377,80.04,-1.3272493439034883,1.19433,0.00134,0.192173,0.4
-153,60,-0.805562897315485,272.78851,78.63,-1.8661203565212379,26.27884,0.28673,-0.025936,4.99
-153,61,-0.8050277367617286,267.9765,76.34,-2.101766695155748,49.01476,0.06972,-0.047295,2.07
-153,62,-0.8010019095921095,268.76886,75.08,-1.5407792082376155,43.56622,0.00304,-0.010847,9.98
-153,63,-0.8068652999492035,270.97766,71.75,0.7739148892644513,3.59086,0.80115,0.065893,47.52
-153,64,-0.8124420269408459,270.15369,71.46,0.8194766977013124,9.01414,0.01502,0.05582,49.03
-153,65,-0.8093422970640227,268.90622,72.6,0.798479256078083,10.69894,1.29002,0.059923,48.37
-153,66,-0.8222907893043535,267.8591,72.38,0.617595853143773,9.36221,1.50595,0.094283,42.75
-153,67,-0.8397275426587105,264.08423,74.2,-1.355374079027799,34.86372,0.86525,-0.027731,14.52
-153,68,-0.8691884020370596,262.72015,77.25,-2.037210146031528,19.03141,0.24322,-0.057819,3.96
-153,69,-0.8774735380094801,262.4079,78.58,-2.2200892417037075,4.64531,1.44745,-0.051653,0.18
-153,70,-0.8827353806238724,262.47815,80.58,-2.2375032916055684,0.67706,0.78733,-0.053769,0.0
-152,58,-0.7947980885780745,278.82187,,0.2808134934868999,0.35033,0.01082,0.641929,0.09
-152,59,-0.8096165772177079,276.49915,81.18,-1.0620718273756034,17.42388,4.43993,0.238982,2.17
-152,60,-0.8079560104703996,276.46185,79.1,-0.6650906768345081,1.65488,8.91033,0.186619,12.97
-152,61,-0.8038182696172983,273.69577,75.27,-0.5579298197355683,11.96296,1.0755,0.030751,25.32
-152,62,-0.799822605801259,269.99213,70.43,-1.5770474617453707,29.56217,0.18834,-0.025693,10.3
-152,63,-0.7903261893604265,269.86459,72.95,0.33167186831334483,11.2927,0.30121,0.029413,41.8
-152,64,-0.8115885326855096,270.38889,70.72,0.8111131449189293,9.26905,0.15983,0.052153,49.12
-152,65,-0.8261614395248342,268.5415,73.2,-0.27672697378864264,19.26621,1.12569,0.034374,30.26
-152,66,-0.8209986408344749,268.41611,71.42,0.5665472964027193,6.99225,0.87054,0.048155,44.88
-152,67,-0.8429542295786863,264.63428,73.33,-1.3004345683808882,33.06245,0.92173,-0.018383,14.91
-152,68,-0.8711157859153245,263.02893,76.67,-2.101585291510915,18.74875,0.37124,-0.055357,2.61
-152,69,-0.8924967888666382,262.48761,78.01,-2.2260434243949714,3.58173,1.97843,-0.050597,0.0
-152,70,-0.8791820436298775,262.54477,79.39,-2.2304871938366597,0.30741,2.47927,-0.051827,0.0
-151,59,-0.8057797510216241,275.85693,82.32,-1.7255854449550925,22.0292,0.40904,0.053524,2.29
-151,60,-0.8062101527224228,274.86365,78.86,0.16164754922287472,11.7015,2.79678,0.231727,25.2
-151,61,-0.8053583919985854,275.19046,74.57,0.5439862288839256,2.62754,3.41239,0.10816,40.47
-151,62,-0.800774905931345,272.46619,69.59,-0.9903323341141036,19.63754,2.74444,-0.002855,19.59
-151,63,-0.7937700813663351,267.71069,74.83,-0.7099324056913939,32.35803,1.02397,-0.007266,25.05
-151,64,-0.8147320070011038,270.9624,68.98,0.879091615989479,4.00447,0.62355,0.057749,50.0
-151,65,-0.8251081810180437,268.28378,72.57,0.3287944826871484,20.69095,1.69822,0.096669,37.27
-151,66,-0.8175718202167966,267.6416,73.16,-0.2618514658101473,16.78042,1.57826,0.022267,31.34
-151,67,-0.8394295251194236,264.92557,73.21,-1.4000107875364038,34.43713,1.07615,-0.015449,12.88
-151,68,-0.8533550569582589,262.86191,76.42,-2.040566583549012,24.97301,0.1021,-0.057396,3.87
-151,69,-0.8904940902092112,262.60098,78.08,-2.210524598511218,2.02579,1.12459,-0.047954,0.11
-151,70,-0.8810396440735222,262.51163,79.83,-2.258237269512761,0.52267,6.41735,-0.059508,0.0
-150,59,-0.796937774049946,278.87766,82.2,-1.7091369626388773,6.21809,0.1264,0.08677,0.38
-150,60,-0.7939991355572948,272.71225,82.82,-1.4588895988871557,43.60501,2.98829,0.039461,8.14
-150,61,-0.806728240372909,272.73538,77.57,-0.3210322476469387,27.76753,11.41687,0.10804,24.54
-150,62,-0.8006871035017112,270.30075,74.86,-1.5630460569194862,28.62823,1.16353,-0.018813,10.1
-150,63,-0.7974583428658463,267.77017,75.55,-1.3126695401053121,31.81011,2.07455,-0.009451,14.09
-150,64,-0.8198368759641705,271.21341,67.6,0.8545652655291489,3.01865,2.45408,0.060725,49.35
-150,65,-0.8292926811906337,268.74948,70.66,0.792311008873971,14.70472,2.39968,0.08766,46.41
-150,66,-0.8147718275499882,267.46469,71.85,-0.6678550091069118,16.51816,0.21132,0.029168,23.4
-150,67,-0.8365681553521939,264.07452,73.95,-1.643946207838393,33.26389,1.58987,-0.025582,9.06
-150,68,-0.8324869313881215,262.62479,75.45,-2.0659692154927067,24.98011,1.43797,-0.054963,3.24
-150,69,-0.889331056581848,262.61209,78.21,-2.109984228269609,2.59999,0.99015,-0.04987,2.09
-150,70,-0.8676907362058615,262.50824,80.43,-2.239215768609926,0.41404,7.83693,-0.054243,0.0
-149,59,-0.797629466698008,279.49728,79.39,-1.1553967955722824,1.88276,0.09061,0.240792,0.33
-149,60,-0.796503295871993,274.26572,84.1,-1.769804754178372,33.25098,0.74045,0.028365,3.15
-149,61,-0.8002391154780706,269.48483,74.88,-1.7514485199091103,48.81147,1.48413,-0.020936,6.77
-149,62,-0.80197640669239,267.19937,76.67,-2.0565568555465,36.29204,0.14295,-0.041241,2.5
-149,63,-0.8035076078956409,267.44693,74.5,-1.4533648510509138,34.77155,1.59257,-0.009636,11.51
-149,64,-0.8246378911283848,271.08209,68.46,0.9268945523678711,9.23112,2.68309,0.121156,46.66
-149,65,-0.8275823109559044,269.11362,70.54,0.704310013377119,12.48029,2.0313,0.066607,46.19
-149,66,-0.8141852526790974,268.34882,68.39,0.4489554285659594,6.90976,0.71361,0.094325,39.64
-149,67,-0.8282589005340317,263.97415,72.81,-1.3639570154378529,31.26066,1.36494,-0.024999,14.18
-149,68,-0.8289073748253741,262.43976,74.35,-2.065344941744855,36.56518,0.56589,-0.063954,3.85
-149,69,-0.8850358944920329,262.58395,77.83,-2.126323200819163,3.33879,2.15724,-0.048083,1.67
-149,70,-0.8582409385702956,262.54144,80.68,-2.228753039908196,0.20504,10.13734,-0.051347,0.0
-148,59,-0.8088812289782613,279.75439,79.98,-0.8824519507863157,2.41344,0.09712,0.305074,1.08
-148,60,-0.803067058902078,278.77042,77.92,-1.1808468478414014,10.97612,0.12124,0.226687,0.8
-148,61,-0.80172719142164,268.33661,73.74,-2.1121982158594808,43.40103,0.62928,-0.032005,0.86
-148,62,-0.8032841569756928,267.94928,75.58,-1.7908454037782486,16.59363,0.32542,-0.016067,5.72
-148,63,-0.8054259650622858,267.242,72.77,-1.8557475306608422,33.08492,0.6629,-0.031778,5.57
-148,64,-0.8209132889533144,271.51837,68.05,0.9937879429756062,5.58919,7.62605,0.10542,48.94
-148,65,-0.8283593758959047,268.72922,71.85,-0.45495818464565985,20.43135,2.23774,0.035517,26.9
-148,66,-0.82394474218178,268.51129,66.68,0.823757018490197,3.22723,1.48964,0.079088,47.56
-148,67,-0.8254793461936664,264.71085,71.47,-1.0368190610166093,19.96012,0.68957,0.011619,17.77
-148,68,-0.8254298973114321,262.16913,74.8,-2.2309750333507234,45.83692,0.00342,-0.067886,1.06
-148,69,-0.8839278276534652,262.74768,77.45,-2.159913392136245,11.75694,1.25479,-0.051071,1.25
-147,59,-0.8111171383557059,279.99872,,-1.4534525595196586,0.01081,,0.16325,0.0
-147,60,-0.8016028554041953,278.39447,77.75,-1.1603643149018015,12.7638,1.38706,0.225446,1.26
-147,61,-0.8011594231449991,269.41257,75.59,-1.9610781561949864,35.28326,0.88552,-0.030587,3.55
-147,62,-0.8091346724636352,269.59659,74.29,-1.215952134065493,6.27398,1.06773,0.049468,11.95
-147,63,-0.8113933371427217,266.83463,73.89,-1.389040992921175,28.70844,0.75013,-0.025933,13.78
-147,64,-0.8236743478298699,271.11752,69.33,1.0368071965933139,15.7963,2.39989,0.13235,47.94
-147,65,-0.8304882125813697,267.84665,72.11,-0.5908346642880107,25.35783,0.94811,0.018188,25.55
-147,66,-0.8212655675592649,268.61478,65.26,0.8550237851916742,1.42541,0.62744,0.055594,49.7
-147,67,-0.8278544509193669,265.8952,70.49,-0.3654468846209149,12.64191,0.45454,0.03836,28.36
-147,68,-0.8255611436560522,261.73724,74.94,-2.0849496863599395,43.27528,0.00868,-0.061118,3.3
-147,69,-0.8793989389135053,262.64166,76.58,-2.0475746750755563,18.23356,0.2124,-0.054829,3.57
-146,60,-0.7985697225713544,274.98303,80.65,-1.785191430918043,23.38909,1.34507,0.041983,1.96
-146,61,-0.8020693929331102,269.36575,77.11,-1.2488113553179556,32.66594,1.39771,0.029857,12.65
-146,62,-0.8083781463272625,270.99124,70.83,0.24678374333785347,4.24405,2.29516,0.096503,35.77
-146,63,-0.8248984432874723,268.18478,72.49,-1.0045814080043711,25.97492,3.21993,0.007172,18.66
-146,64,-0.8362431054228106,269.98099,71.21,0.6750533547154924,24.72077,2.49072,0.093061,43.89
-146,65,-0.8306554084841475,267.47046,72.01,-0.10635816844342616,20.7131,0.80322,0.0279,33.83
-146,66,-0.8204123779978539,268.48758,65.15,0.9012382247746104,1.36054,1.82035,0.076498,49.16
-146,67,-0.8154836395024833,266.45193,69.64,-0.1042907456893275,8.89649,0.84876,0.048903,32.47
-146,68,-0.8143015575872627,261.84445,73.65,-2.056735009295872,35.11272,0.09667,-0.046398,2.84
-146,69,-0.8820860802679035,262.28323,76.16,-2.222149602288671,32.57838,0.0504,-0.066645,1.14
-145,59,-0.805865606716318,280.01202,,-0.8458137554685401,0.39736,0.0,0.330388,0.07
-145,60,-0.7963091853308253,274.23505,79.52,-1.7325152339335568,24.74002,1.07624,0.013148,4.85
-145,61,-0.8018177022055823,269.86078,73.73,-1.2353982771059833,38.23252,1.31482,0.009233,14.27
-145,62,-0.809545075952477,268.85382,70.64,-0.04459095349035502,18.46026,1.52511,0.061822,32.71
-145,63,-0.81967395129872,268.72198,72.62,-0.49525869136164635,34.59933,1.27895,0.048849,25.27
-145,64,-0.8355560522314688,268.45432,72.92,0.12196674370869898,32.70357,0.39274,0.04558,36.86
-145,65,-0.8299431927291363,267.53726,70.45,0.126298461348332,18.29364,1.42968,0.038817,37.39
-145,66,-0.8218412699796642,268.40399,65.22,0.8673004220708395,0.36621,1.40469,0.068907,49.04
-145,67,-0.814095428734703,266.97626,68.66,0.2988239387897551,6.92085,0.06174,0.056225,39.41
-145,68,-0.8429824089614374,262.20071,73.93,-2.1534544493537138,29.93103,0.00184,-0.05379,1.55
-145,69,-0.8741811583192592,262.45309,76.18,-1.9988617064009904,26.13451,0.05342,-0.059523,4.78
-144,59,-0.8046737090985953,280.16623,,-1.3158744413350032,0.00796,0.0,0.18105,1.35
-144,60,-0.7978032758740172,271.634,80.38,-1.7432959999668973,27.19728,0.04945,0.024135,3.92
-144,61,-0.803313461536643,267.54285,74.28,-1.5339406287092299,41.96232,0.82566,-0.020822,10.77
-144,62,-0.8080934147170005,267.05969,72.19,-0.7151799100184661,33.48951,1.10598,0.013515,23.57
-144,63,-0.8246147406562461,268.70819,71.87,0.29306232476013594,25.55648,1.18238,0.067099,38.58
-144,64,-0.8332332899568631,266.96582,74.21,-0.40307161580895723,28.23741,0.02412,-0.001799,30.34
-144,65,-0.8229105556547532,267.99734,69.75,0.38599494798253453,16.52909,0.41417,0.05827,40.88
-144,66,-0.8231076659012535,268.46536,66.05,0.7784776095948039,3.94561,1.34821,0.057241,48.18
-144,67,-0.8182545272255882,266.65634,69.25,0.6944346312353157,7.41223,0.5101,0.067479,45.95
-144,68,-0.8364605261350957,262.92172,73.12,-2.024959525137307,27.12594,0.00017,-0.041058,3.07
-144,69,-0.8773682237838077,262.5867,75.94,-2.0324420396997134,24.7909,0.05374,-0.056349,3.95
-143,60,-0.8018848668636325,270.60104,76.62,-1.8162915170616332,34.76949,0.43522,0.017601,3.01
-143,61,-0.80784985220684,267.07022,71.95,-1.840992371690478,41.60498,0.6746,-0.019131,5.0
-143,62,-0.8195994806673222,267.35806,72.62,-0.5872094983005085,33.59166,0.87216,0.020243,25.48
-143,63,-0.8301286780884304,269.02664,70.27,0.749245442086594,11.63176,2.08131,0.066576,47.02
-143,64,-0.8269083575188935,267.46075,72.56,0.04461810463384985,27.66023,0.50899,0.025823,36.75
-143,65,-0.82419258719802,268.43634,70.86,0.7569152241861992,16.63555,0.7197,0.084022,46.0
-143,66,-0.8249963947242177,268.23547,68.26,0.8257120081369312,7.11545,0.45657,0.096154,46.46
-143,67,-0.8165044546474006,266.14221,70.43,0.5917366080640982,5.77782,1.3441,0.081567,43.12
-143,68,-0.8329157361164291,262.96008,73.96,-1.901579846602789,25.10839,0.07302,-0.03515,4.95
-143,69,-0.8556863250184642,262.78635,76.11,-2.125598675794916,25.79861,0.09646,-0.060201,2.49
-142,59,-0.7989248066519524,280.12216,75.97,-0.47935126510256654,0.45124,1.02799,0.418602,0.95
-142,60,-0.8106345447824733,267.22458,72.67,-2.1614179778639193,33.47924,0.21171,-0.033911,0.08
-142,61,-0.811922948720933,264.11911,70.01,-1.7842740458787314,45.22685,0.16306,-0.027468,6.6
-142,62,-0.8224295151071385,268.85349,71.01,0.19610861451544315,19.92846,0.75687,0.032301,39.11
-142,63,-0.824971240727016,268.55222,70.99,0.8366389029501855,19.70756,0.36657,0.072288,48.25
-142,64,-0.8228625806398809,268.22128,71.45,0.4998192785750022,28.01139,2.05253,0.064087,42.59
-142,65,-0.8224786916221352,268.56903,70.7,0.5244963506899151,22.45303,0.55995,0.071969,42.52
-142,66,-0.8232203373032995,267.69995,70.94,0.3477929456962916,13.7471,1.44151,0.052353,40.57
-142,67,-0.8193829710855459,265.42273,72.85,0.49967006415127724,9.84364,0.42,0.024386,45.23
-142,68,-0.8333442042983843,262.85129,74.05,-1.481923907986295,19.11299,0.52674,-0.024902,12.0
-142,69,-0.8580801653855781,263.04984,75.48,-2.18211143375288,24.88298,0.18195,-0.065027,1.77
-141,59,-0.8068811850950813,279.33374,74.96,-1.8155359838820861,1.47507,0.00714,0.034335,1.91
-141,60,-0.8111692976963946,264.00235,75.13,-2.217314849621705,38.10223,0.0095,-0.048181,0.0
-141,61,-0.8120775224723072,264.50867,69.12,-1.0591232541724696,43.22007,0.29571,-0.00477,18.45
-141,62,-0.8234191536946652,269.67996,71.24,0.5142172403342355,18.40327,1.15463,0.075884,42.07
-141,63,-0.8219096466647154,268.78021,71.65,0.6435664245647652,28.78514,0.14193,0.058657,45.6
-141,64,-0.8140791272210023,268.49844,71.23,0.4409676818756718,34.46114,1.04625,0.081448,40.35
-141,65,-0.8183441974825086,266.35489,74.17,-0.9392389890349078,35.04623,0.00239,0.023756,18.76
-141,66,-0.8150371420889043,265.9801,74.42,-0.40895917054515707,25.5754,0.04735,0.033527,27.88
-141,67,-0.8270323699544578,264.99103,73.48,0.2533309741783023,9.6539,0.38651,0.025756,40.6
-141,68,-0.8320325444522136,263.05579,73.91,-1.4343871212823551,13.78882,0.26765,-0.025565,12.92
-141,69,-0.860216064189793,263.19141,76.25,-2.0801325437501585,15.5025,0.07613,-0.056029,3.05
-140,59,-0.8097608412130918,277.93073,76.5,-1.0222388442191606,12.45522,1.43446,0.160022,8.16
-140,60,-0.8093463805802478,262.73621,78.14,-2.2104002557668014,37.57753,0.00853,-0.046868,0.04
-140,61,-0.8110294008338681,267.5162,69.51,-0.6669205775577526,35.30813,0.6632,0.030328,23.34
-140,62,-0.8121888894517989,269.90295,71.17,0.5644176199557336,23.64335,0.36249,0.074456,43.09
-140,63,-0.8130788137802832,269.24554,70.54,0.8839704487448107,29.74157,1.2132,0.07277,49.09
-140,64,-0.8139882210796888,267.96698,72.79,-0.6541152342114466,37.21473,1.31037,0.034924,23.27
-140,65,-0.8119938560233609,265.55136,74.72,-1.4937335293232872,25.25315,0.00096,0.002926,9.93
-140,66,-0.8131489038494593,265.31027,74.75,-0.648224793284425,21.33598,0.0001,0.032949,23.51
-140,67,-0.8373770178964102,265.0394,72.69,0.148068120904858,6.82178,0.90179,0.019154,39.1
-140,68,-0.8283148427174635,263.11545,75.52,-1.440870681930364,12.25181,0.01705,-0.03427,13.38
-140,69,-0.86808890785776,263.30331,78.35,-2.0325052550665,8.41131,0.08313,-0.050057,3.53
-139,58,-0.7987770444649859,280.58383,,-0.12778320016043365,0.07778,0.30135,0.523725,0.43
-139,59,-0.8084580168365425,273.23114,79.44,-1.6044848567442744,29.7538,0.30299,0.026803,6.3
-139,60,-0.8083989759647774,266.02161,75.95,-1.9909271899573602,41.4928,0.22971,-0.035544,3.33
-139,61,-0.8067360416834682,268.01862,73.35,-1.0038769807118608,37.20974,0.87983,0.016681,18.04
-139,62,-0.8107801226842869,269.60016,72.25,0.10312472154406582,31.69019,0.10591,0.069809,34.9
-139,63,-0.8121761047718822,269.6181,70.7,0.8828738395605449,24.35082,1.19286,0.080128,48.58
-139,64,-0.8122545985172281,267.10013,74.6,-1.5146822068624675,32.88737,1.46325,0.000733,9.69
-139,65,-0.8051752123551366,265.70444,74.37,-1.2626599868705644,24.85881,1.04798,0.024822,12.73
-139,66,-0.80986168640186,265.74561,73.47,0.19923401297174292,11.88976,0.17711,0.038424,38.76
-139,67,-0.8316569780048628,265.24274,72.57,0.6163107065737365,8.14189,0.20806,0.023321,47.45
-139,68,-0.8292437486056943,263.60681,76.53,-0.60035822230464,10.48524,0.0,-0.038229,29.13
-139,69,-0.8577136518661636,263.5979,78.71,-2.0913309265121915,0.32302,0.57767,-0.039449,1.74
-138,58,-0.7977012978289022,276.49792,81.13,-1.6619062308885677,22.47295,0.01383,0.087825,1.18
-138,59,-0.8097568921948238,269.74942,82.13,-2.0462685770421514,46.82,0.09441,-0.040196,2.62
-138,60,-0.8182750579309142,269.53104,76.11,-1.1542835356664807,32.29161,1.01522,0.026427,14.62
-138,61,-0.8168385229812472,269.03543,74.77,-0.5518860427673505,23.25232,0.44622,0.033175,25.27
-138,62,-0.8144118354481188,270.25702,71.45,0.1709277435934542,23.91411,0.31042,0.096989,34.34
-138,63,-0.8115342198104649,269.74136,71.36,0.667109651353398,19.90914,0.71573,0.111293,42.53
-138,64,-0.8086776281469951,266.26254,75.01,-1.9418478563127026,37.18217,0.09835,-0.004533,2.17
-138,65,-0.8040639167612728,265.27188,74.65,-1.1046779097088897,32.47016,0.89755,0.014619,16.32
-138,66,-0.8173393790956223,266.01364,73.48,0.6228240954803629,8.0186,0.53676,0.047808,45.94
-138,67,-0.8403573015251894,264.9054,73.54,0.18699510226158433,14.91625,0.22309,-0.000417,41.12
-138,68,-0.8234170871729234,263.82291,77.1,-0.3630198305625588,13.69997,0.10503,-0.042541,33.79
-138,69,-0.8645033681164368,263.6615,79.4,-2.1720610026650196,0.04664,0.34269,-0.036256,0.04
-137,57,-0.794897441476139,280.25549,82.74,-0.7669243477086237,6.19713,1.74312,0.311062,2.81
-137,58,-0.7845888420338593,277.0993,81.13,-1.32545769262904,26.5788,0.1982,0.127621,4.73
-137,59,-0.8048931984802471,269.97296,82.22,-2.1242471543042294,43.54826,0.7185,-0.04195,1.3
-137,60,-0.8163944010990238,269.88388,75.2,-0.6045823550842425,28.06715,0.93343,0.041123,23.77
-137,61,-0.8175881619686318,269.93594,72.65,-0.019577544116957224,17.388,0.54137,0.070398,32.6
-137,62,-0.8224301892999025,271.4921,69.22,1.376522250759196,16.06601,1.80066,0.210156,49.02
-137,63,-0.8097109340457366,269.46933,71.45,0.3844190855054509,23.93449,1.21046,0.129041,36.14
-137,64,-0.8088211585002881,265.80685,75.31,-2.0539277572825743,38.93506,0.00717,-0.012421,0.63
-137,65,-0.8049283967265245,265.30032,74.93,-0.5313451962897231,26.13255,0.35722,0.026542,26.09
-137,66,-0.8180035360239053,265.35205,74.53,0.3045095205024795,16.51208,1.21261,0.021444,41.83
-137,67,-0.8336703419574265,264.26111,76.14,-0.6895788811118075,28.30547,0.30223,-0.024016,26.54
-137,68,-0.8193638200041733,263.94388,77.31,-0.6450021380745273,12.22301,0.05092,-0.043225,28.64
-137,69,-0.788081284773699,263.63876,,-2.203174269463358,0.00023,0.0,-0.044267,0.0
-136,56,-0.7797834903419452,280.56497,84.56,-0.4166610378206877,6.19223,1.43519,0.438508,0.78
-136,57,-0.7963806889245202,278.25302,82.72,0.561859176246245,37.15011,1.74188,0.370144,23.36
-136,58,-0.7886193382226433,277.00433,81.11,-0.8421240291865021,32.50568,1.39066,0.213632,7.91
-136,59,-0.8093563001190318,271.47678,80.53,-1.8446576604005247,52.28614,1.82258,0.012754,2.81
-136,60,-0.8144942641199511,269.80383,75.09,-0.37495691821707555,29.89402,3.01822,0.055858,27.02
-136,61,-0.8180325918590788,271.67712,69.89,1.155530348171749,16.24898,1.05601,0.175427,47.26
-136,62,-0.8188948847595229,271.44037,70.21,1.329279355168295,15.76727,0.7829,0.214656,47.85
-136,63,-0.8089592591172291,268.87167,71.89,0.04109952468259859,23.9548,0.88633,0.119792,30.43
-136,64,-0.8098221041125191,265.96628,75.63,-2.067160611746396,41.09724,0.01962,-0.012929,0.42
-136,65,-0.8085776830973109,265.71616,74.96,-0.16011320069305135,21.80039,0.35151,0.041564,31.93
-136,66,-0.8171980864268568,265.19064,75.83,-0.11296808708407957,19.85357,0.35266,0.022465,34.07
-136,67,-0.8316784861880465,264.90363,75.89,0.09001980543438304,12.69197,0.63363,-0.002021,39.44
-136,68,-0.8136569294727396,264.36279,76.5,-1.326648723229548,3.72531,0.10521,-0.02639,14.96
-136,69,-0.7874312039423924,263.60687,79.14,-2.1928752795987263,0.0551,0.35086,-0.041867,0.03
-135,55,-0.7975110258427809,281.19019,,0.4880989531467921,0.51641,0.0,0.700656,0.0
-135,56,-0.7827185756330858,279.40164,83.37,-0.09142206494067473,23.6742,0.55426,0.43449,7.04
-135,57,-0.796091840963811,278.18481,82.73,0.7647792957245911,28.53474,0.90491,0.413241,24.23
-135,58,-0.8046148177364458,273.74451,82.59,-1.0115623055978307,33.49161,1.93107,0.168836,7.77
-135,59,-0.8111704203503306,270.31876,80.73,-1.3980377701567122,38.93036,1.01493,0.006279,11.47
